imdb_id,budget_from_api,budget_opus_data,buget_from_imdb_website
tt1031947,0,0,
tt0902290,0,0,
tt1393744,0,0,
tt0882113,0,0,
tt1149584,0,0,
tt1316622,0,0,
tt0469976,0,0,
tt0464098,0,0,
tt1495823,0,0,
tt1018830,0,0,
tt0960098,0,0,
tt0062893,0,0,
tt1241325,0,0,
tt1406161,0,0,
tt1327820,0,0,
tt1639901,0,0,
tt1103221,0,0,
tt1217578,0,0,
tt1222330,0,0,
tt1176954,0,0,
tt1206488,0,0,
tt1422119,0,0,
tt0762105,0,0,
tt1322282,0,0,
tt1322264,0,0,
tt1134665,0,0,
tt1321332,0,0,
tt1450633,0,0,
tt1285144,0,0,
tt0834541,0,0,
tt1183911,0,0,
tt1281951,0,0,
tt1522329,0,0,
tt0481269,0,0,
tt1475191,0,0,
tt1238291,0,0,
tt1339635,0,0,
tt0770814,0,0,
tt1254696,0,0,
tt0949875,0,0,
tt1032819,0,0,
tt0102577,0,0,
tt1137437,0,0,
tt0443559,0,0,
tt0814031,0,0,
tt1312254,0,0,
tt1245369,0,0,
tt1489185,0,0,
tt1220214,0,0,
tt1223150,0,0,
tt1276434,0,0,
tt1085515,0,0,
tt0996966,0,0,
tt0938706,0,0,
tt0445336,0,0,
tt1122614,0,0,
tt1034090,0,0,
tt1219828,0,0,
tt1118045,0,0,
tt1488163,0,0,
tt1037090,0,0,
tt1213832,0,0,
tt1001540,0,0,
tt0961108,0,0,
tt0443524,0,0,
tt0899138,0,0,
tt1344315,0,0,
tt1192620,0,0,
tt0984210,0,0,
tt1276996,0,0,
tt1284592,0,0,
tt1058058,0,0,
tt1103963,0,0,
tt1264074,0,0,
tt1232790,0,0,
tt1239285,0,0,
tt1223975,0,0,
tt0790627,0,0,
tt1413493,0,0,
tt1337193,0,0,
tt1504429,0,0,
tt0968760,0,0,
tt0418586,0,0,
tt1430836,0,0,
tt1086216,0,0,
tt1699158,0,0,
tt2510998,0,0,
tt0914837,0,0,
tt1027658,0,0,
tt1362045,0,0,
tt0978649,0,0,
tt1233381,0,0,
tt1277936,0,0,
tt1653827,0,0,
tt0498329,0,0,
tt1185833,0,0,
tt1339268,0,0,
tt1049948,0,0,
tt1396209,0,0,
tt1300155,0,0,
tt0971162,0,0,
tt1187041,0,0,
tt1284526,0,0,
tt1212909,0,0,
tt1333634,0,0,
tt1127221,0,0,
tt1172206,0,0,
tt0138623,0,0,
tt1015971,0,0,
tt1503769,0,0,
tt1074194,0,0,
tt0804485,0,0,
tt0841925,0,0,
tt1143155,0,0,
tt1135525,0,0,
tt1224153,0,0,
tt1502396,0,0,
tt1423455,0,0,
tt1225296,0,0,
tt1342403,0,0,
tt1373406,0,0,
tt1433099,0,0,
tt1182884,0,0,
tt0892904,0,0,
tt0445953,0,0,
tt0479044,0,0,
tt1028581,0,0,
tt1034325,0,0,
tt1024942,0,0,
tt0105750,0,0,
tt0768218,0,0,
tt1159961,0,0,
tt1426378,0,0,
tt1196134,0,0,
tt1237838,0,0,
tt1232824,0,0,
tt1202579,0,0,
tt1280011,0,0,
tt1354687,0,0,
tt1204773,0,0,
tt1233611,0,0,
tt1176251,0,0,
tt0910559,0,0,
tt1122836,0,0,
tt1326900,0,0,
tt1368491,0,0,
tt1391092,0,0,
tt1038913,0,0,
tt1334510,0,0,
tt5199264,0,0,
tt1185405,0,0,
tt0997246,0,0,
tt0896031,0,0,
tt1279083,0,0,
tt0838241,0,0,
tt0840406,0,0,
tt1188983,0,0,
tt1056422,0,0,
tt1014809,0,0,
tt1333631,0,0,
tt1497874,0,0,
tt1356928,0,0,
tt1259573,0,0,
tt1239427,0,0,
tt1433540,0,0,
tt1260565,0,0,
tt1100048,0,0,
tt1326204,0,0,
tt1227929,0,0,
tt1352852,0,0,
tt1517252,0,0,
tt1332100,0,0,
tt1121786,0,0,
tt1129435,0,0,
tt1587426,0,0,
tt1114680,0,0,
tt0938341,0,0,
tt1282143,0,0,
tt6293042,0,0,
tt1512201,0,0,
tt1035730,0,0,
tt1135952,0,0,
tt1286798,0,0,
tt1173745,0,0,
tt1153053,0,0,
tt1133993,0,0,
tt1134629,0,0,
tt0974014,0,0,
tt0967945,0,0,
tt1277736,0,0,
tt1037156,0,0,
tt0913413,0,0,
tt0936471,0,0,
tt7566518,0,0,
tt0961728,0,0,
tt1082009,0,0,
tt1212974,0,0,
tt1295912,0,0,
tt1193088,0,0,
tt0457355,0,0,
tt1152397,0,0,
tt1360860,0,0,
tt1187044,0,0,
tt1135092,0,0,
tt1190858,0,0,
tt0844457,0,0,
tt1286159,0,0,
tt0928406,0,0,
tt1124039,0,0,
tt1334537,0,0,
tt0460810,0,0,
tt1048171,0,0,
tt1286821,0,0,
tt1331291,0,0,
tt1391544,0,0,
tt0489049,0,0,
tt1157605,0,0,
tt1127877,0,0,
tt0976060,0,0,
tt1334479,0,0,
tt1095442,0,0,
tt1277737,0,0,
tt1385824,0,0,
tt1156173,0,0,
tt1355638,0,0,
tt1313104,0,0,
tt1242845,0,0,
tt1320082,0,0,
tt1229360,0,0,
tt1305796,0,0,
tt0962774,0,0,
tt1483831,0,0,
tt1176244,0,0,
tt1242530,0,0,
tt1620933,0,0,
tt1082853,0,0,
tt0977648,0,0,
tt0926380,0,0,
tt1185431,0,0,
tt1130088,0,0,
tt1213585,0,0,
tt1314280,0,0,
tt1186370,0,0,
tt0386820,0,0,
tt1509276,0,0,
tt1186369,0,0,
tt0806027,0,0,
tt1345777,0,0,
tt1023441,0,0,
tt1139800,0,0,
tt1343362,0,0,
tt1202540,0,0,
tt0836700,0,0,
tt1127715,0,0,
tt1172963,0,0,
tt1331025,0,0,
tt0486615,0,0,
tt1226774,0,0,
tt0997147,0,0,
tt1242545,0,0,
tt1258134,0,0,
tt0948535,0,0,
tt0405393,0,0,
tt1255951,0,0,
tt5871318,0,0,
tt6683070,0,0,
tt1292648,0,0,
tt1252596,0,0,
tt1442519,0,0,
tt1043451,0,0,
tt1291465,0,0,
tt1082601,0,0,
tt0815245,0,0,
tt1020876,0,0,
tt1069238,0,0,
tt0838232,0,0,
tt1216487,0,0,
tt0492044,0,0,
tt0821640,0,0,
tt1292645,0,0,
tt1212454,0,0,
tt1482991,0,0,
tt1111295,0,0,
tt1621019,0,0,
tt1053902,0,0,
tt0338187,0,0,
tt1172066,0,0,
tt1611990,0,0,
tt1308165,0,0,
tt1181791,0,0,
tt2543336,0,0,
tt1571565,0,0,
tt1721683,0,0,
tt1242522,0,0,
tt0445054,0,0,
tt1555149,0,0,
tt1560970,0,0,
tt1559040,0,0,
tt1747967,0,0,
tt1477118,0,0,
tt1606259,0,0,
tt1605790,0,0,
tt1185371,0,0,
tt1680679,0,0,
tt1175713,0,0,
tt1543029,0,0,
tt1440379,0,0,
tt1687277,0,0,
tt1766085,0,0,
tt1943873,0,0,
tt1838571,0,0,
tt1233334,0,0,
tt0048280,0,0,
tt1740047,0,0,
tt1381404,0,0,
tt2193418,0,0,
tt2287621,0,0,
tt2125439,0,0,
tt1921027,0,0,
tt2373324,0,0,
tt1893371,0,0,
tt1976003,0,0,
tt2292903,0,0,
tt2215363,0,0,
tt2062497,0,0,
tt2070597,0,0,
tt2312406,0,0,
tt0265208,0,0,
tt2331880,0,0,
tt2014338,0,0,
tt1990217,0,0,
tt1839654,0,0,
tt0117407,0,0,
tt2059255,0,0,
tt2204540,0,0,
tt2268458,0,0,
tt2286990,0,0,
tt2962826,0,0,
tt1462411,0,0,
tt3106846,0,0,
tt2186781,0,0,
tt2232578,0,0,
tt3119416,0,0,
tt3281074,0,0,
tt2324384,0,0,
tt2073520,0,0,
tt0122548,0,0,
tt2510700,0,0,
tt0342167,0,0,
tt2385006,0,0,
tt0386342,0,0,
tt3604582,0,0,
tt3455850,0,0,
tt0280491,0,0,
tt3090252,0,0,
tt7665476,0,0,
tt2373878,0,0,
tt2406572,0,0,
tt0375785,0,0,
tt0430746,0,0,
tt3194410,0,0,
tt1837613,0,0,
tt3006814,0,0,
tt3400872,0,0,
tt2980728,0,0,
tt3212392,0,0,
tt2171902,0,0,
tt3510452,0,0,
tt0258816,0,0,
tt2790236,0,0,
tt1734433,0,0,
tt3635920,0,0,
tt0364343,0,0,
tt1724965,0,0,
tt1638002,0,0,
tt2920540,0,0,
tt3169706,0,0,
tt2290553,0,0,
tt2764784,0,0,
tt4000870,0,0,
tt1206285,0,0,
tt4163644,0,0,
tt4506106,0,0,
tt4887842,0,0,
tt3495644,0,0,
tt3946300,0,0,
tt4059112,0,0,
tt3059816,0,0,
tt5080804,0,0,
tt5253754,0,0,
tt3774790,0,0,
tt1359553,0,0,
tt2933004,0,0,
tt3398628,0,0,
tt4050596,0,0,
tt4336186,0,0,
tt4439102,0,0,
tt2073091,0,0,
tt4075804,0,0,
tt3833746,0,0,
tt5324456,0,0,
tt1724597,0,0,
tt3186788,0,0,
tt3249414,0,0,
tt3726252,0,0,
tt3561236,0,0,
tt4034452,0,0,
tt4797082,0,0,
tt3798628,0,0,
tt0265739,0,0,
tt3190158,0,0,
tt2241750,0,0,
tt4082596,0,0,
tt3237942,0,0,
tt3876702,0,0,
tt3826186,0,0,
tt3240784,0,0,
tt3544218,0,0,
tt3776484,0,0,
tt3029476,0,0,
tt4159182,0,0,
tt3262252,0,0,
tt2899142,0,0,
tt5005496,0,0,
tt3763790,0,0,
tt4466336,0,0,
tt5328262,0,0,
tt2735292,0,0,
tt5360804,0,0,
tt1618448,0,0,
tt4637240,0,0,
tt5294198,0,0,
tt5048612,0,0,
tt4216890,0,0,
tt4496082,0,0,
tt5214394,0,0,
tt4663992,0,0,
tt3770426,0,0,
tt3055402,0,0,
tt2157103,0,0,
tt2049630,0,0,
tt5007908,0,0,
tt3817962,0,0,
tt5323568,0,0,
tt4080012,0,0,
tt3713030,0,0,
tt4048168,0,0,
tt5170338,0,0,
tt4504626,0,0,
tt5641162,0,0,
tt4276112,0,0,
tt3972934,0,0,
tt0127153,0,0,
tt2781406,0,0,
tt2049543,0,0,
tt3122842,0,0,
tt1507571,0,0,
tt4192896,0,0,
tt4058750,0,0,
tt3791268,0,0,
tt3460084,0,0,
tt4880956,0,0,
tt4973112,0,0,
tt3162938,0,0,
tt3646344,0,0,
tt3461882,0,0,
tt4974356,0,0,
tt3334212,0,0,
tt3591988,0,0,
tt4109204,0,0,
tt4928620,0,0,
tt3250032,0,0,
tt4935954,0,0,
tt4468132,0,0,
tt4206218,0,0,
tt5271432,0,0,
tt4881172,0,0,
tt4692242,0,0,
tt3911554,0,0,
tt4079782,0,0,
tt3587396,0,0,
tt4150494,0,0,
tt3332308,0,0,
tt4481310,0,0,
tt4414694,0,0,
tt3771626,0,0,
tt5222624,0,0,
tt5083702,0,0,
tt2654572,0,0,
tt4501706,0,0,
tt3449664,0,0,
tt4127548,0,0,
tt3840898,0,0,
tt5039054,0,0,
tt4428728,0,0,
tt4961322,0,0,
tt5663038,0,0,
tt5040338,0,0,
tt3764122,0,0,
tt3915966,0,0,
tt2815720,0,0,
tt4944506,0,0,
tt5037912,0,0,
tt3440132,0,0,
tt3150966,0,0,
tt5278466,0,0,
tt2980554,0,0,
tt4228816,0,0,
tt0076574,0,0,
tt3846402,0,0,
tt2957760,0,0,
tt4546024,0,0,
tt3359868,0,0,
tt3774092,0,0,
tt2721510,0,0,
tt3863484,0,0,
tt5500416,0,0,
tt4173478,0,0,
tt4082524,0,0,
tt4024944,0,0,
tt4949088,0,0,
tt4692234,0,0,
tt2674430,0,0,
tt3612320,0,0,
tt4026642,0,0,
tt3661802,0,0,
tt4382618,0,0,
tt5341036,0,0,
tt3828378,0,0,
tt4589628,0,0,
tt4629636,0,0,
tt3531578,0,0,
tt2994832,0,0,
tt2625810,0,0,
tt4328890,0,0,
tt3592176,0,0,
tt2885628,0,0,
tt0015002,0,0,
tt4506722,0,0,
tt3769244,0,0,
tt4426656,0,0,
tt5029004,0,0,
tt4107858,0,0,
tt1735907,0,0,
tt5311536,0,0,
tt2282849,0,0,
tt4482858,0,0,
tt5096846,0,0,
tt4630158,0,0,
tt5039360,0,0,
tt2992000,0,0,
tt4921860,0,0,
tt3728746,0,0,
tt4594936,0,0,
tt4379180,0,0,
tt0314197,0,0,
tt3319018,0,0,
tt3100904,0,0,
tt4448372,0,0,
tt3772576,0,0,
tt4148030,0,0,
tt4202960,0,0,
tt4230010,0,0,
tt4446348,0,0,
tt5313980,0,0,
tt4604496,0,0,
tt2581480,0,0,
tt3414960,0,0,
tt4466550,0,0,
tt1883367,0,0,
tt1870548,0,0,
tt4978728,0,0,
tt2735996,0,0,
tt4266910,0,0,
tt2097333,0,0,
tt3286052,0,0,
tt4048668,0,0,
tt2262345,0,0,
tt5638500,0,0,
tt4072352,0,0,
tt5522224,0,0,
tt5073738,0,0,
tt3661298,0,0,
tt4341864,0,0,
tt2537390,0,0,
tt2891070,0,0,
tt3603808,0,0,
tt3615204,0,0,
tt5491920,0,0,
tt4003648,0,0,
tt4428800,0,0,
tt3080844,0,0,
tt4881016,0,0,
tt2597760,0,0,
tt2712154,0,0,
tt4844348,0,0,
tt4569240,0,0,
tt5521666,0,0,
tt3185650,0,0,
tt6605826,0,0,
tt4154728,0,0,
tt4079142,0,0,
tt4669204,0,0,
tt3317208,0,0,
tt2989524,0,0,
tt5078964,0,0,
tt2445178,0,0,
tt5068280,0,0,
tt4613272,0,0,
tt0244898,0,0,
tt4035268,0,0,
tt5141150,0,0,
tt3142366,0,0,
tt4344782,0,0,
tt3488184,0,0,
tt4505170,0,0,
tt4628812,0,0,
tt2432704,0,0,
tt3640706,0,0,
tt4938688,0,0,
tt3616292,0,0,
tt3263548,0,0,
tt3484796,0,0,
tt4630444,0,0,
tt3908598,0,0,
tt3833520,0,0,
tt2989350,0,0,
tt4313174,0,0,
tt4210080,0,0,
tt4959326,0,0,
tt2580382,0,0,
tt3284178,0,0,
tt4684410,0,0,
tt0390221,0,0,
tt1949605,0,0,
tt3534842,0,0,
tt4466872,0,0,
tt5073620,0,0,
tt2022441,0,0,
tt4766604,0,0,
tt3962848,0,0,
tt3442990,0,0,
tt5128266,0,0,
tt4867094,0,0,
tt4096620,0,0,
tt3557446,0,0,
tt1698654,0,0,
tt3547682,0,0,
tt1544608,0,0,
tt4938790,0,0,
tt3057572,0,0,
tt3847390,0,0,
tt2049636,0,0,
tt4653370,0,0,
tt3219610,0,0,
tt3837976,0,0,
tt2818252,0,0,
tt3638396,0,0,
tt5085688,0,0,
tt4126438,0,0,
tt5494656,0,0,
tt3620762,0,0,
tt3948240,0,0,
tt4224328,0,0,
tt1254322,0,0,
tt5455344,0,0,
tt4684258,0,0,
tt1196948,0,0,
tt5058114,0,0,
tt5158660,0,0,
tt4083572,0,0,
tt3066630,0,0,
tt4167720,0,0,
tt1460646,0,0,
tt4791920,0,0,
tt4188192,0,0,
tt4400174,0,0,
tt4469200,0,0,
tt3526706,0,0,
tt4092774,0,0,
tt4905556,0,0,
tt4144206,0,0,
tt4000670,0,0,
tt4668808,0,0,
tt0058249,0,0,
tt5352034,0,0,
tt3596952,0,0,
tt4777738,0,0,
tt4851630,0,0,
tt3779300,0,0,
tt3651326,0,0,
tt3343784,0,0,
tt2835494,0,0,
tt4794512,0,0,
tt4373884,0,0,
tt5285050,0,0,
tt4377918,0,0,
tt3640682,0,0,
tt5200962,0,0,
tt4678200,0,0,
tt4746370,0,0,
tt4161074,0,0,
tt3397918,0,0,
tt3394758,0,0,
tt2150139,0,0,
tt1674785,0,0,
tt5446610,0,0,
tt3774466,0,0,
tt3715854,0,0,
tt4844722,0,0,
tt4842270,0,0,
tt4693418,0,0,
tt4624330,0,0,
tt4668860,0,0,
tt4515684,0,0,
tt4323536,0,0,
tt3882000,0,0,
tt0103998,0,0,
tt4861730,0,0,
tt4120210,0,0,
tt0324217,0,0,
tt3485800,0,0,
tt4600312,0,0,
tt2358456,0,0,
tt3898028,0,0,
tt3916100,0,0,
tt5255710,0,0,
tt1702429,0,0,
tt3891218,0,0,
tt4239726,0,0,
tt4530884,0,0,
tt3121332,0,0,
tt5462892,0,0,
tt2726552,0,0,
tt4847090,0,0,
tt4868972,0,0,
tt3504604,0,0,
tt3949644,0,0,
tt4922694,0,0,
tt1533089,0,0,
tt4721400,0,0,
tt4892556,0,0,
tt3669520,0,0,
tt3652862,0,0,
tt3703148,0,0,
tt3155242,0,0,
tt2948790,0,0,
tt2531334,0,0,
tt4909982,0,0,
tt3781762,0,0,
tt4504040,0,0,
tt4170472,0,0,
tt0043890,0,0,
tt2577854,0,0,
tt4337072,0,0,
tt4987556,0,0,
tt3334794,0,0,
tt4413338,0,0,
tt3730510,0,0,
tt3824412,0,0,
tt4562260,0,0,
tt3753248,0,0,
tt5358370,0,0,
tt0131636,0,0,
tt3613648,0,0,
tt4859246,0,0,
tt3828058,0,0,
tt6448490,0,0,
tt3054798,0,0,
tt4377864,0,0,
tt3997238,0,0,
tt4288636,0,0,
tt5128328,0,0,
tt5284200,0,0,
tt4935480,0,0,
tt4936064,0,0,
tt4409852,0,0,
tt2614722,0,0,
tt4415900,0,0,
tt4768776,0,0,
tt4948452,0,0,
tt3131532,0,0,
tt4415326,0,0,
tt3270538,0,0,
tt0398840,0,0,
tt4149696,0,0,
tt3993894,0,0,
tt3811986,0,0,
tt4906984,0,0,
tt5000724,0,0,
tt2718440,0,0,
tt4246850,0,0,
tt4429128,0,0,
tt0073056,0,0,
tt3410408,0,0,
tt3786530,0,0,
tt4266638,0,0,
tt5313414,0,0,
tt4144504,0,0,
tt3566788,0,0,
tt3457138,0,0,
tt4024210,0,0,
tt5332502,0,0,
tt3681422,0,0,
tt4961334,0,0,
tt2848324,0,0,
tt5432650,0,0,
tt2141773,0,0,
tt3877674,0,0,
tt4255110,0,0,
tt3368222,0,0,
tt4718728,0,0,
tt3717016,0,0,
tt4061196,0,0,
tt3739614,0,0,
tt4768902,0,0,
tt4937156,0,0,
tt3272570,0,0,
tt1683048,0,0,
tt4449576,0,0,
tt4080768,0,0,
tt4430212,0,0,
tt6781638,0,0,
tt4019560,0,0,
tt4085084,0,0,
tt4025194,0,0,
tt4930000,0,0,
tt4230700,0,0,
tt4170186,0,0,
tt3784222,0,0,
tt3675568,0,0,
tt4450396,0,0,
tt5483634,0,0,
tt5769586,0,0,
tt1659611,0,0,
tt3850496,0,0,
tt4283962,0,0,
tt4935334,0,0,
tt3481000,0,0,
tt4417022,0,0,
tt4104022,0,0,
tt3830162,0,0,
tt1856057,0,0,
tt2953762,0,0,
tt4005668,0,0,
tt4935418,0,0,
tt3758708,0,0,
tt5179324,0,0,
tt3398048,0,0,
tt4018492,0,0,
tt4163020,0,0,
tt4635372,0,0,
tt4428814,0,0,
tt5217644,0,0,
tt3735398,0,0,
tt3711622,0,0,
tt2296747,0,0,
tt1655461,0,0,
tt4058500,0,0,
tt4323504,0,0,
tt2072230,0,0,
tt5522892,0,0,
tt3735686,0,0,
tt3059702,0,0,
tt5200814,0,0,
tt3483612,0,0,
tt4093680,0,0,
tt3685622,0,0,
tt3384180,0,0,
tt5065822,0,0,
tt5158168,0,0,
tt5129818,0,0,
tt2611652,0,0,
tt3422078,0,0,
tt4000936,0,0,
tt3852066,0,0,
tt4032496,0,0,
tt4048050,0,0,
tt3962210,0,0,
tt4059702,0,0,
tt4302956,0,0,
tt4686692,0,0,
tt4601292,0,0,
tt4951924,0,0,
tt4917700,0,0,
tt4489416,0,0,
tt4593108,0,0,
tt1598642,0,0,
tt3917210,0,0,
tt5275830,0,0,
tt4934950,0,0,
tt2290397,0,0,
tt3486542,0,0,
tt3818286,0,0,
tt2393827,0,0,
tt6229862,0,0,
tt3735554,0,0,
tt4119278,0,0,
tt3447364,0,0,
tt4185572,0,0,
tt3020666,0,0,
tt2474958,0,0,
tt4460238,0,0,
tt3108662,0,0,
tt6447556,0,0,
tt2514028,0,0,
tt1708135,0,0,
tt1707380,0,0,
tt4935446,0,0,
tt2720602,0,0,
tt2618920,0,0,
tt3101132,0,0,
tt5377604,0,0,
tt4425064,0,0,
tt2903186,0,0,
tt4790416,0,0,
tt3715122,0,0,
tt1731701,0,0,
tt4610094,0,0,
tt4145178,0,0,
tt2838228,0,0,
tt3451720,0,0,
tt4316236,0,0,
tt1490530,0,0,
tt4375438,0,0,
tt3975072,0,0,
tt4135844,0,0,
tt4275910,0,0,
tt2097331,0,0,
tt3676370,0,0,
tt0483468,0,0,
tt5035872,0,0,
tt3573598,0,0,
tt4838316,0,0,
tt3344694,0,0,
tt0092534,0,0,
tt5020074,0,0,
tt3505682,0,0,
tt3748512,0,0,
tt4622340,0,0,
tt4932286,0,0,
tt4338434,0,0,
tt3707114,0,0,
tt4846952,0,0,
tt5180856,0,0,
tt4258628,0,0,
tt3123010,0,0,
tt2784936,0,0,
tt5074504,0,0,
tt6449358,0,0,
tt5565818,0,0,
tt4400028,0,0,
tt5644006,0,0,
tt5565670,0,0,
tt4002772,0,0,
tt4126304,0,0,
tt0382958,0,0,
tt4273562,0,0,
tt4246818,0,0,
tt4721502,0,0,
tt5569468,0,0,
tt3740778,0,0,
tt5763398,0,0,
tt2191765,0,0,
tt3894404,0,0,
tt5036442,0,0,
tt4195148,0,0,
tt2954474,0,0,
tt3422462,0,0,
tt5725434,0,0,
tt3671542,0,0,
tt5181852,0,0,
tt4193400,0,0,
tt5061126,0,0,
tt5253630,0,0,
tt5280626,0,0,
tt3165636,0,0,
tt3790720,0,0,
tt4424228,0,0,
tt4283358,0,0,
tt2219650,0,0,
tt3837248,0,0,
tt4382872,0,0,
tt3746250,0,0,
tt1322393,0,0,
tt3679000,0,0,
tt0367685,0,0,
tt3855240,0,0,
tt3451230,0,0,
tt5519566,0,0,
tt3956562,0,0,
tt3480886,0,0,
tt5505188,0,0,
tt4468634,0,0,
tt5317950,0,0,
tt5505334,0,0,
tt5562652,0,0,
tt4938374,0,0,
tt4788606,0,0,
tt2433040,0,0,
tt6230014,0,0,
tt4085944,0,0,
tt5478632,0,0,
tt4331970,0,0,
tt4228294,0,0,
tt3549206,0,0,
tt3478962,0,0,
tt2552394,0,0,
tt3877296,0,0,
tt5700648,0,0,
tt3503406,0,0,
tt3205376,0,0,
tt4706602,0,0,
tt2638662,0,0,
tt2133196,0,0,
tt2262161,0,0,
tt3892434,0,0,
tt3704050,0,0,
tt4695548,0,0,
tt5612156,0,0,
tt3083008,0,0,
tt4610372,0,0,
tt2415458,0,0,
tt3734678,0,0,
tt1517471,0,0,
tt4994736,0,0,
tt3707104,0,0,
tt4374044,0,0,
tt5278596,0,0,
tt3765078,0,0,
tt4163636,0,0,
tt4643844,0,0,
tt4325900,0,0,
tt5768474,0,0,
tt4437298,0,0,
tt4172042,0,0,
tt3165630,0,0,
tt3696192,0,0,
tt2496758,0,0,
tt4229236,0,0,
tt3296658,0,0,
tt0086950,0,0,
tt3159708,0,0,
tt4609676,0,0,
tt4908040,0,0,
tt4621016,0,0,
tt2474976,0,0,
tt2322420,0,0,
tt6203902,0,0,
tt3721936,0,0,
tt3733778,0,0,
tt5111874,0,0,
tt4944460,0,0,
tt5178278,0,0,
tt2545428,0,0,
tt3532278,0,0,
tt3467412,0,0,
tt1718924,0,0,
tt0995868,0,0,
tt4483192,0,0,
tt4729766,0,0,
tt2917388,0,0,
tt4594834,0,0,
tt4955162,0,0,
tt5498012,0,0,
tt4272866,0,0,
tt3723780,0,0,
tt5653444,0,0,
tt4208868,0,0,
tt5074618,0,0,
tt3064298,0,0,
tt3510480,0,0,
tt5277952,0,0,
tt3416744,0,0,
tt5065790,0,0,
tt4660980,0,0,
tt4580112,0,0,
tt4652532,0,0,
tt3848938,0,0,
tt3174376,0,0,
tt4679092,0,0,
tt4974684,0,0,
tt0815457,0,0,
tt3655680,0,0,
tt4835394,0,0,
tt1734493,0,0,
tt4399594,0,0,
tt4652164,0,0,
tt1935897,0,0,
tt4057632,0,0,
tt2140465,0,0,
tt5138018,0,0,
tt5265702,0,0,
tt4828680,0,0,
tt3577624,0,0,
tt5487052,0,0,
tt4467262,0,0,
tt4466864,0,0,
tt5229228,0,0,
tt0462335,0,0,
tt3065132,0,0,
tt3013610,0,0,
tt4835298,0,0,
tt4897822,0,0,
tt5545862,0,0,
tt5321942,0,0,
tt2749282,0,0,
tt5051390,0,0,
tt4247144,0,0,
tt3147312,0,0,
tt1837562,0,0,
tt0107612,0,0,
tt4363250,0,0,
tt3321300,0,0,
tt3512072,0,0,
tt5358570,0,0,
tt0118174,0,0,
tt4080728,0,0,
tt4080594,0,0,
tt4944352,0,0,
tt2056771,0,0,
tt3680410,0,0,
tt4835252,0,0,
tt4195368,0,0,
tt5505316,0,0,
tt4994718,0,0,
tt3289956,0,0,
tt5076214,0,0,
tt5111790,0,0,
tt2933338,0,0,
tt1995390,0,0,
tt4216908,0,0,
tt4585660,0,0,
tt5093754,0,0,
tt3345472,0,0,
tt3471098,0,0,
tt1727770,0,0,
tt3236120,0,0,
tt4695462,0,0,
tt5300948,0,0,
tt4727756,0,0,
tt4728338,0,0,
tt3754940,0,0,
tt2245003,0,0,
tt5138124,0,0,
tt0106771,0,0,
tt4141024,0,0,
tt4007558,0,0,
tt4428788,0,0,
tt5810776,0,0,
tt5083604,0,0,
tt5427032,0,0,
tt4161962,0,0,
tt4903518,0,0,
tt5127398,0,0,
tt3702652,0,0,
tt5644726,0,0,
tt2531318,0,0,
tt5066556,0,0,
tt0152930,0,0,
tt5078326,0,0,
tt0787524,0,0,
tt4104054,0,0,
tt4191054,0,0,
tt3544082,0,0,
tt4957446,0,0,
tt4273886,0,0,
tt3148502,0,0,
tt3756788,0,0,
tt4083850,0,0,
tt5154896,0,0,
tt3863870,0,0,
tt3660770,0,0,
tt4623812,0,0,
tt4618398,0,0,
tt4900716,0,0,
tt5465996,0,0,
tt4411504,0,0,
tt1291570,0,0,
tt5503266,0,0,
tt2870648,0,0,
tt4788638,0,0,
tt4400058,0,0,
tt3801934,0,0,
tt1929433,0,0,
tt3713944,0,0,
tt5114588,0,0,
tt0337611,0,0,
tt3168230,0,0,
tt2935476,0,0,
tt0117496,0,0,
tt4819560,0,0,
tt4979652,0,0,
tt3845232,0,0,
tt0078386,0,0,
tt0104291,0,0,
tt4074958,0,0,
tt4079152,0,0,
tt4657764,0,0,
tt5215952,0,0,
tt0441303,0,0,
tt4115932,0,0,
tt5596352,0,0,
tt3779028,0,0,
tt3594826,0,0,
tt2460860,0,0,
tt5297654,0,0,
tt4814354,0,0,
tt4967094,0,0,
tt1653700,0,0,
tt3197766,0,0,
tt4819498,0,0,
tt3702996,0,0,
tt5290882,0,0,
tt4701702,0,0,
tt4818250,0,0,
tt4242158,0,0,
tt4720702,0,0,
tt5363736,0,0,
tt4871018,0,0,
tt5952266,0,0,
tt5333518,0,0,
tt5278930,0,0,
tt5131914,0,0,
tt5957018,0,0,
tt6794424,0,0,
tt2990126,0,0,
tt5461798,0,0,
tt5463370,0,0,
tt5533990,0,0,
tt4976628,0,0,
tt5489948,0,0,
tt7297956,0,0,
tt6035294,0,0,
tt5332522,0,0,
tt0038574,0,0,
tt5952332,0,0,
tt4613576,0,0,
tt5876352,0,0,
tt5143704,0,0,
tt4435082,0,0,
tt5902670,0,0,
tt4138020,0,0,
tt3982826,0,0,
tt1328642,0,0,
tt2338774,0,0,
tt3124210,0,0,
tt5436158,0,0,
tt5986246,0,0,
tt6354648,0,0,
tt6069264,0,0,
tt6003734,0,0,
tt3221544,0,0,
tt3731176,0,0,
tt5927954,0,0,
tt4094598,0,0,
tt4578118,0,0,
tt6452216,0,0,
tt5098128,0,0,
tt4042814,0,0,
tt0126787,0,0,
tt6249904,0,0,
tt0056052,0,0,
tt4975280,0,0,
tt4276148,0,0,
tt5095472,0,0,
tt6236404,0,0,
tt4195278,0,0,
tt6324764,0,0,
